C20720	HGNC:1762
C20722	HGNC:1764
C20723	HGNC:1753
C20724	HGNC:2350
C20728	HGNC:2478
C20733	HGNC:3069
C20736	HGNC:3557
C20743	HGNC:3691
C20747	HGNC:4167
C20752	HGNC:4166
C20754	HGNC:17195
C20755	HGNC:328
C20756	HGNC:16675
C20757	HGNC:5012
C20759	HGNC:16676
C20760	HGNC:622
C20761	HGNC:687
C20763	HGNC:904
C20765	HGNC:6341
C20766	HGNC:950
C20767	HGNC:971
C20769	HGNC:18273
C20770	HGNC:973
C20771	HGNC:974
C20772	HGNC:975
C20773	HGNC:14347
C20774	HGNC:14367
C20778	HGNC:30216
C20779	HGNC:18617
C20780	HGNC:17234
C20781	HGNC:17262
C20782	HGNC:2289
C20783	HGNC:2897
C20785	HGNC:16465
C20786	HGNC:16712
C20787	HGNC:29570
C20788	HGNC:4112
C20789	HGNC:2016
C20790	HGNC:16931
C20792	HGNC:189
C20793	HGNC:11346
C20794	HGNC:17040
C20795	HGNC:18445
C20796	HGNC:15927
C20797	HGNC:16805
C20798	HGNC:13410
C20799	HGNC:15550
C20800	HGNC:30588
C20801	HGNC:11523
C20802	HGNC:12034
C20803	HGNC:12386
C20804	HGNC:7372
C20805	HGNC:1058
C20806	HGNC:15466
C20807	HGNC:12783
C20808	HGNC:74
C20809	HGNC:9826
C20814	HGNC:9820
C20815	HGNC:7886
C20816	HGNC:12435
C20820	HGNC:8068
C20829	HGNC:10964
C20839	HGNC:8912
C20846	HGNC:10303
C20848	HGNC:10451
C20850	HGNC:10492
C20858	HGNC:11141
C20862	HGNC:11386
C20864	HGNC:11522
C20872	HGNC:11755
C20873	HGNC:4496
C20886	HGNC:7371
C20891	HGNC:15939
C20897	HGNC:12383
C20898	HGNC:12385
C20899	HGNC:3318
C20902	HGNC:11092
C20903	HGNC:12782
C20904	HGNC:11040
C20905	HGNC:12775
C20907	HGNC:10618
C20908	HGNC:12932
C20911	HGNC:12769
C20913	HGNC:11769
C20916	HGNC:10845
C20924	HGNC:4510
C20925	HGNC:7887
C20926	HGNC:3556
C20936	HGNC:278
C20937	HGNC:393
C20940	HGNC:546
C20943	HGNC:681
C20945	HGNC:3569
C20948	HGNC:890
C20952	HGNC:937
C20954	HGNC:1113
C20957	HGNC:1578
C20958	HGNC:1590
C20960	HGNC:1725
C20964	HGNC:1950
C20966	HGNC:1952
C20968	HGNC:1954
C20975	HGNC:3555
C20976	HGNC:3559
C20977	HGNC:3560
C20987	HGNC:2514
C20990	HGNC:1643
C20994	HGNC:400
C20997	HGNC:8823
C20998	HGNC:1817
C20999	HGNC:1681
C21003	HGNC:1662
C21004	HGNC:7656
C21006	HGNC:5344
C21008	HGNC:5345
C21013	HGNC:5346
C21016	HGNC:1688
C21033	HGNC:6148
C21041	HGNC:10721
C21043	HGNC:10718
C21046	HGNC:10720
C21047	HGNC:12724
C21091	HGNC:5318
C21092	HGNC:5246
C21098	HGNC:3541
C21112	HGNC:6343
C21113	HGNC:11931
C21121	HGNC:11919
C21132	HGNC:11935
C21144	HGNC:11925
C21148	HGNC:11936
C21149	HGNC:11934
C21162	HGNC:6149
C21166	HGNC:1696
C21167	HGNC:1929
C21169	HGNC:10839
C21174	HGNC:1527
C21178	HGNC:7652
C21179	HGNC:13518
C21185	HGNC:7910
C21201	HGNC:1930
C21205	HGNC:10575
C21220	HGNC:8975
C21221	HGNC:2704
C21222	HGNC:6840
C21223	HGNC:10019
C21226	HGNC:6877
C21227	HGNC:6871
C21228	HGNC:6881
C21229	HGNC:12441
C21232	HGNC:7059
C21233	HGNC:15971
C21234	HGNC:1991
C21235	HGNC:11941
C21236	HGNC:12450
C21239	HGNC:9555
C21248	HGNC:5156
C21250	HGNC:14085
C21252	HGNC:1857
C21258	HGNC:10467
C21261	HGNC:6934
C21263	HGNC:6155
C21264	HGNC:47
C21265	HGNC:24011
C21266	HGNC:19297
C21267	HGNC:171
C21268	HGNC:172
C21269	HGNC:175
C21271	HGNC:173
C21273	HGNC:174
C21276	HGNC:217
C21278	HGNC:13202
C21280	HGNC:6207
C21283	HGNC:240
C21284	HGNC:277
C21286	HGNC:281
C21288	HGNC:282
C21290	HGNC:1628
C21291	HGNC:1653
C21293	HGNC:286
C21294	HGNC:6528
C21296	HGNC:12665
C21301	HGNC:738
C21302	HGNC:16677
C21303	HGNC:17381
C21304	HGNC:24036
C21305	HGNC:379
C21306	HGNC:370
C21307	HGNC:371
C21308	HGNC:15472
C21309	HGNC:389
C21310	HGNC:20418
C21311	HGNC:484
C21312	HGNC:485
C21314	HGNC:465
C21315	HGNC:24219
C21316	HGNC:433
C21317	HGNC:15461
C21319	HGNC:16950
C21320	HGNC:686
C21327	HGNC:3527
C21343	HGNC:20869
C21347	HGNC:1068
C21349	HGNC:1069
C21351	HGNC:1070
C21353	HGNC:1072
C21355	HGNC:1073
C21357	HGNC:1074
C21359	HGNC:1075
C21361	HGNC:1639
C21362	HGNC:1678
C21363	HGNC:1700
C21366	HGNC:1076
C21368	HGNC:1078
C21370	HGNC:1079
C21371	HGNC:1707
C21373	HGNC:1085
C21375	HGNC:1103
C21377	HGNC:24133
C21379	HGNC:1131
C21381	HGNC:289
C21383	HGNC:290
C21385	HGNC:17869
C21387	HGNC:338
C21389	HGNC:356
C21391	HGNC:357
C21393	HGNC:10082
C21394	HGNC:10368
C21396	HGNC:10312
C21398	HGNC:10331
C21400	HGNC:2494
C21402	HGNC:7327
C21406	HGNC:11250
C21408	HGNC:12680
C21410	HGNC:12682
C21411	HGNC:12693
C21412	HGNC:1589
C21413	HGNC:12694
C21416	HGNC:12766
C21417	HGNC:12770
C21418	HGNC:12771
C21419	HGNC:12781
C21420	HGNC:12785
C21421	HGNC:13829
C21424	HGNC:12776
C21425	HGNC:12778
C21426	HGNC:17290
C21427	HGNC:1625
C21428	HGNC:12840
C21429	HGNC:12854
C21431	HGNC:1108
C21432	HGNC:12936
C21433	HGNC:13009
C21469	HGNC:12036
C21470	HGNC:16847
C21472	HGNC:17023
C21473	HGNC:30698
C21474	HGNC:12303
C21476	HGNC:12304
C21494	HGNC:1148
C21510	HGNC:19074
C21521	HGNC:1318
C21538	HGNC:1331
C21540	HGNC:1442
C21549	HGNC:8506
C21551	HGNC:3766
C21553	HGNC:11917
C21554	HGNC:11916
C21555	HGNC:11920
C21559	HGNC:11904
C21561	HGNC:11905
C21562	HGNC:3416
C21563	HGNC:6008
C21568	HGNC:1641
C21571	HGNC:9864
C21573	HGNC:43
C21577	HGNC:317
C21578	HGNC:44
C21580	HGNC:11740
C21581	HGNC:1471
C21585	HGNC:1528
C21589	HGNC:1542
C21592	HGNC:1565
C21595	HGNC:12014
C21596	HGNC:1571
C21597	HGNC:2623
C24245	HGNC:543
C24246	HGNC:711
C24247	HGNC:13533
C24248	HGNC:894
C24249	HGNC:895
C24250	HGNC:896
C24251	HGNC:897
C24252	HGNC:940
C24253	HGNC:941
C24254	HGNC:943
C24255	HGNC:944
C24256	HGNC:945
C24257	HGNC:946
C24258	HGNC:947
C24259	HGNC:989
C24260	HGNC:1001
C24261	HGNC:1004
C24262	HGNC:1008
C24263	HGNC:20224
C24264	HGNC:1030
C24265	HGNC:1052
C24266	HGNC:1060
C24267	HGNC:1573
C24268	HGNC:1580
C24269	HGNC:1602
C24270	HGNC:1606
C24271	HGNC:1607
C24272	HGNC:1609
C24273	HGNC:1610
C24274	HGNC:1611
C24275	HGNC:1612
C24277	HGNC:1674
C24278	HGNC:1682
C24279	HGNC:1711
C24280	HGNC:1729
C24281	HGNC:1735
C24282	HGNC:1736
C24283	HGNC:1770
C24284	HGNC:1771
C24285	HGNC:14002
C24286	HGNC:1772
C24287	HGNC:1782
C24288	HGNC:1789
C24289	HGNC:1791
C24290	HGNC:17104
C24291	HGNC:1798
C24292	HGNC:1806
C24293	HGNC:1819
C24294	HGNC:1850
C24295	HGNC:1925
C24296	HGNC:1937
C24297	HGNC:1953
C24298	HGNC:1968
C24299	HGNC:1984
C24300	HGNC:2014
C24301	HGNC:2121
C24302	HGNC:2154
C24303	HGNC:19700
C24304	HGNC:8011
C24305	HGNC:2195
C24306	HGNC:2204
C24307	HGNC:2208
C24308	HGNC:2285
C24309	HGNC:2320
C24310	HGNC:2434
C24311	HGNC:2436
C24312	HGNC:2438
C24313	HGNC:2439
C24314	HGNC:2451
C24315	HGNC:2457
C24316	HGNC:2466
C24317	HGNC:2468
C24318	HGNC:2495
C24319	HGNC:2499
C24320	HGNC:2547
C24321	HGNC:2551
C24322	HGNC:2552
C24323	HGNC:2553
C24324	HGNC:2554
C24325	HGNC:2556
C24326	HGNC:2558
C24327	HGNC:2561
C24328	HGNC:2637
C24329	HGNC:2662
C24330	HGNC:2681
C24331	HGNC:2687
C24332	HGNC:16887
C24333	HGNC:2731
C24334	HGNC:2734
C24335	HGNC:2739
C24336	HGNC:14879
C24337	HGNC:23658
C24338	HGNC:2766
C24339	HGNC:2768
C24340	HGNC:2899
C24341	HGNC:13747
C24342	HGNC:13748
C24343	HGNC:2900
C24344	HGNC:2903
C24345	HGNC:2926
C24346	HGNC:2979
C24347	HGNC:30833
C24348	HGNC:2987
C24349	HGNC:2990
C24350	HGNC:3020
C24351	HGNC:3025
C24352	HGNC:3026
C24353	HGNC:3059
C24354	HGNC:3060
C24355	HGNC:3064
C24356	HGNC:3122
C24357	HGNC:3148
C24358	HGNC:3177
C24359	HGNC:3229
C24360	HGNC:3235
C24361	HGNC:3246
C24362	HGNC:19880
C24363	HGNC:3386
C24364	HGNC:3388
C24365	HGNC:3391
C24366	HGNC:3392
C24367	HGNC:3393
C24368	HGNC:3394
C24369	HGNC:3419
C24370	HGNC:3420
C24371	HGNC:21295
C24372	HGNC:21296
C24373	HGNC:21297
C24374	HGNC:15842
C24375	HGNC:3443
C24376	HGNC:3444
C24377	HGNC:3490
C24378	HGNC:3493
C24379	HGNC:3500
C24380	HGNC:3515
C24381	HGNC:3516
C24382	HGNC:3518
C24383	HGNC:3537
C24384	HGNC:3573
C24385	HGNC:3588
C24386	HGNC:14373
C24387	HGNC:24676
C24388	HGNC:3665
C24389	HGNC:3666
C24390	HGNC:3677
C24391	HGNC:3678
C24392	HGNC:3686
C24393	HGNC:3690
C24394	HGNC:3693
C24395	HGNC:3703
C24396	HGNC:3705
C24397	HGNC:20866
C24398	HGNC:3762
C24399	HGNC:3765
C24400	HGNC:3767
C24401	HGNC:17012
C24402	HGNC:3819
C24403	HGNC:3826
C24404	HGNC:17893
C24405	HGNC:3944
C24406	HGNC:3955
C24407	HGNC:17800
C24408	HGNC:3973
C24409	HGNC:17034
C24410	HGNC:4021
C24411	HGNC:4040
C24412	HGNC:4041
C24413	HGNC:4042
C24414	HGNC:4044
C24415	HGNC:4045
C24416	HGNC:4047
C24417	HGNC:14458
C24418	HGNC:16914
C24419	HGNC:4095
C24420	HGNC:4133
C24421	HGNC:24859
C24422	HGNC:4191
C24423	HGNC:4215
C24424	HGNC:4220
C24425	HGNC:4223
C24426	HGNC:4224
C24427	HGNC:4238
C24428	HGNC:4244
C24429	HGNC:4271
C24430	HGNC:4272
C24431	HGNC:4273
C24432	HGNC:4317
C24433	HGNC:4332
C24434	HGNC:4333
C24435	HGNC:4380
C24436	HGNC:4385
C24437	HGNC:4395
C24438	HGNC:4396
C24439	HGNC:4398
C24440	HGNC:4400
C24441	HGNC:4445
C24442	HGNC:4471
C24443	HGNC:4474
C24444	HGNC:4487
C24445	HGNC:4519
C24446	HGNC:4540
C24447	HGNC:13309
C24448	HGNC:4543
C24449	HGNC:4544
C24450	HGNC:4545
C24451	HGNC:17031
C24452	HGNC:4549
C24453	HGNC:4550
C24454	HGNC:17099
C24455	HGNC:4562
C24456	HGNC:4564
C24457	HGNC:4565
C24458	HGNC:4566
C24459	HGNC:4567
C24461	HGNC:4573
C24462	HGNC:4593
C24463	HGNC:4597
C24464	HGNC:4598
C24465	HGNC:4641
C24466	HGNC:14068
C24467	HGNC:4893
C24468	HGNC:4897
C24470	HGNC:4923
C24471	HGNC:16824
C24472	HGNC:24941
C24473	HGNC:5100
C24474	HGNC:5109
C24475	HGNC:5128
C24476	HGNC:5144
C24477	HGNC:5164
C24478	HGNC:5215
C24479	HGNC:16637
C24480	HGNC:5412
C24481	HGNC:5419
C24482	HGNC:5423
C24483	HGNC:5448
C24484	HGNC:5461
C24485	HGNC:5464
C24486	HGNC:5466
C24487	HGNC:5467
C24488	HGNC:5472
C24489	HGNC:5473
C24490	HGNC:5474
C24491	HGNC:5475
C24492	HGNC:5965
C24493	HGNC:5967
C24494	HGNC:5969
C24495	HGNC:5970
C24496	HGNC:5973
C24497	HGNC:5983
C24498	HGNC:6001
C24499	HGNC:6009
C24500	HGNC:6010
C24501	HGNC:6015
C24502	HGNC:6016
C24503	HGNC:6017
C24504	HGNC:6018
C24505	HGNC:6021
C24506	HGNC:6024
C24507	HGNC:6025
C24508	HGNC:6026
C24509	HGNC:6027
C24510	HGNC:6040
C24511	HGNC:6062
C24512	HGNC:6065
C24513	HGNC:6066
C24514	HGNC:6081
C24515	HGNC:6087
C24516	HGNC:6091
C24517	HGNC:6093
C24518	HGNC:6112
C24519	HGNC:17020
C24520	HGNC:6116
C24521	HGNC:6117
C24522	HGNC:6125
C24523	HGNC:6126
C24524	HGNC:6128
C24525	HGNC:6158
C24526	HGNC:6171
C24527	HGNC:6180
C24528	HGNC:6190
C24529	HGNC:6192
C24530	HGNC:6193
C24531	HGNC:6201
C24532	HGNC:6307
C24533	HGNC:20453
C24534	HGNC:6373
C24535	HGNC:6378
C24536	HGNC:28868
C24537	HGNC:6465
C24538	HGNC:6473
C24539	HGNC:14582
C24540	HGNC:6502
C24541	HGNC:6514
C24542	HGNC:6515
C24543	HGNC:6529
C24544	HGNC:6552
C24545	HGNC:6554
C24546	HGNC:6564
C24547	HGNC:6569
C24548	HGNC:6572
C24549	HGNC:6593
C24550	HGNC:6594
C24551	HGNC:6596
C24552	HGNC:6597
C24553	HGNC:6612
C24554	HGNC:6613
C24555	HGNC:6616
C24556	HGNC:24368
C24557	HGNC:17428
C24558	HGNC:6658
C24559	HGNC:6664
C24560	HGNC:6713
C24561	HGNC:6715
C24562	HGNC:6721
C24563	HGNC:6727
C24564	HGNC:6734
C24565	HGNC:6766
C24566	HGNC:6768
C24567	HGNC:6772
C24568	HGNC:6773
C24569	HGNC:6775
C24570	HGNC:6813
C24571	HGNC:6846
C24572	HGNC:6848
C24573	HGNC:6853
C24574	HGNC:6859
C24575	HGNC:18157
C24576	HGNC:6866
C24577	HGNC:6872
C24578	HGNC:6873
C24579	HGNC:6874
C24580	HGNC:6875
C24581	HGNC:6876
C24582	HGNC:6878
C24583	HGNC:6879
C24584	HGNC:6880
C24585	HGNC:6886
C24586	HGNC:6890
C24587	HGNC:6906
C24588	HGNC:23357
C24589	HGNC:6972
C24590	HGNC:7000
C24591	HGNC:7027
C24592	HGNC:7036
C24593	HGNC:16982
C24594	HGNC:7038
C24595	HGNC:7060
C24596	HGNC:7097
C24597	HGNC:7098
C24598	HGNC:7110
C24599	HGNC:16077
C24600	HGNC:7133
C24601	HGNC:7134
C24602	HGNC:7135
C24603	HGNC:7136
C24604	HGNC:7137
C24605	HGNC:7138
C24606	HGNC:7139
C24607	HGNC:7154
C24608	HGNC:7157
C24609	HGNC:7219
C24610	HGNC:7220
C24611	HGNC:7221
C24612	HGNC:7226
C24613	HGNC:7227
C24614	HGNC:7237
C24615	HGNC:7321
C24616	HGNC:7381
C24617	HGNC:7423
C24618	HGNC:7525
C24619	HGNC:7534
C24620	HGNC:7546
C24621	HGNC:30242
C24622	HGNC:15625
C24623	HGNC:7665
C24624	HGNC:16911
C24625	HGNC:7679
C24626	HGNC:7754
C24627	HGNC:7761
C24628	HGNC:7809
C24629	HGNC:13388
C24630	HGNC:16364
C24631	HGNC:7838
C24632	HGNC:30251
C24633	HGNC:7843
C24634	HGNC:7854
C24635	HGNC:7859
C24636	HGNC:7881
C24637	HGNC:7944
C24638	HGNC:29838
C24639	HGNC:7993
C24640	HGNC:7994
C24641	HGNC:7998
C24642	HGNC:8004
C24643	HGNC:8007
C24644	HGNC:8023
C24645	HGNC:8029
C24646	HGNC:8032
C24647	HGNC:8033
C24648	HGNC:8059
C24649	HGNC:8064
C24650	HGNC:8204
C24651	HGNC:17077
C24652	HGNC:8507
C24653	HGNC:16895
C24654	HGNC:30043
C24655	HGNC:16061
C24656	HGNC:15943
C24657	HGNC:8614
C24658	HGNC:8617
C24659	HGNC:8619
C24660	HGNC:8621
C24661	HGNC:30092
C24662	HGNC:8634
C24663	HGNC:8749
C24664	HGNC:8759
C24665	HGNC:8799
C24666	HGNC:8803
C24667	HGNC:8804
C24668	HGNC:8805
C24669	HGNC:8816
C24670	HGNC:8893
C24671	HGNC:16861
C24672	HGNC:8976
C24673	HGNC:8978
C24674	HGNC:8981
C24675	HGNC:8984
C24676	HGNC:8997
C24677	HGNC:8998
C24678	HGNC:9031
C24679	HGNC:30142
C24680	HGNC:9046
C24681	HGNC:9053
C24682	HGNC:9056
C24683	HGNC:9077
C24684	HGNC:18039
C24685	HGNC:9108
C24686	HGNC:9113
C24687	HGNC:9225
C24688	HGNC:9228
C24689	HGNC:9236
C24690	HGNC:9281
C24691	HGNC:9303
C24692	HGNC:9346
C24693	HGNC:9348
C24694	HGNC:9393
C24695	HGNC:9416
C24696	HGNC:9437
C24697	HGNC:9586
C24698	HGNC:9607
C24699	HGNC:9611
C24700	HGNC:9612
C24701	HGNC:9617
C24702	HGNC:9618
C24703	HGNC:9630
C24704	HGNC:9634
C24705	HGNC:9642
C24706	HGNC:9645
C24707	HGNC:9652
C24708	HGNC:9658
C24709	HGNC:9659
C24710	HGNC:9662
C24711	HGNC:9666
C24712	HGNC:9669
C24713	HGNC:9671
C24714	HGNC:9673
C24715	HGNC:9680
C24716	HGNC:9682
C24717	HGNC:17228
C24718	HGNC:16963
C24719	HGNC:9833
C24720	HGNC:9836
C24721	HGNC:9842
C24722	HGNC:9854
C24723	HGNC:9855
C24724	HGNC:9865
C24725	HGNC:9869
C24726	HGNC:15828
C24727	HGNC:9892
C24728	HGNC:9894
C24729	HGNC:9902
C24730	HGNC:9903
C24731	HGNC:9928
C24732	HGNC:9935
C24733	HGNC:9975
C24734	HGNC:9976
C24735	HGNC:9991
C24736	HGNC:13735
C24737	HGNC:9998
C24738	HGNC:9999
C24739	HGNC:10013
C24740	HGNC:16501
C24741	HGNC:10020
C24742	HGNC:10021
C24743	HGNC:10056
C24744	HGNC:10251
C24745	HGNC:10256
C24746	HGNC:10257
C24747	HGNC:10258
C24748	HGNC:10298
C24749	HGNC:10364
C24750	HGNC:10402
C24751	HGNC:10416
C24752	HGNC:10420
C24753	HGNC:10434
C24754	HGNC:10437
C24755	HGNC:17271
C24756	HGNC:16954
C24757	HGNC:10464
C24758	HGNC:10481
C24759	HGNC:10488
C24760	HGNC:10489
C24761	HGNC:10498
C24762	HGNC:10499
C24763	HGNC:10504
C24764	HGNC:15687
C24765	HGNC:10608
C24766	HGNC:10609
C24767	HGNC:10610
C24768	HGNC:10611
C24769	HGNC:10612
C24770	HGNC:10613
C24771	HGNC:10615
C24772	HGNC:10616
C24773	HGNC:10617
C24774	HGNC:10619
C24775	HGNC:10620
C24776	HGNC:10621
C24777	HGNC:10622
C24778	HGNC:10623
C24779	HGNC:10624
C24780	HGNC:10625
C24781	HGNC:10626
C24782	HGNC:10627
C24783	HGNC:10628
C24784	HGNC:10630
C24785	HGNC:10632
C24786	HGNC:10634
C24787	HGNC:10635
C24788	HGNC:10637
C24789	HGNC:10638
C24790	HGNC:10639
C24791	HGNC:10640
C24792	HGNC:10642
C24793	HGNC:10643
C24794	HGNC:10645
C24795	HGNC:10646
C24796	HGNC:10647
C24797	HGNC:10672
C24798	HGNC:10707
C24799	HGNC:10727
C24800	HGNC:8945
C24801	HGNC:10760
C24802	HGNC:10761
C24803	HGNC:10773
C24804	HGNC:10778
C24805	HGNC:30417
C24806	HGNC:16885
C24807	HGNC:16884
C24808	HGNC:10840
C24809	HGNC:18181
C24810	HGNC:10848
C24811	HGNC:15928
C24812	HGNC:10897
C24813	HGNC:10898
C24814	HGNC:10901
C24815	HGNC:3018
C24816	HGNC:29869
C24817	HGNC:11119
C24818	HGNC:19699
C24819	HGNC:16971
C24820	HGNC:16970
C24821	HGNC:16696
C24822	HGNC:11300
C24823	HGNC:30668
C24824	HGNC:11320
C24825	HGNC:11322
C24826	HGNC:11329
C24827	HGNC:11330
C24828	HGNC:11332
C24829	HGNC:11333
C24830	HGNC:11343
C24831	HGNC:11362
C24832	HGNC:11363
C24833	HGNC:11364
C24834	HGNC:11366
C24835	HGNC:11368
C24836	HGNC:11373
C24837	HGNC:11374
C24838	HGNC:11393
C24840	HGNC:3249
C24841	HGNC:11524
C24842	HGNC:11528
C24843	HGNC:11557
C24844	HGNC:24042
C24845	HGNC:11584
C24846	HGNC:11633
C24847	HGNC:11641
C24848	HGNC:11649
C24849	HGNC:11692
C24850	HGNC:11719
C24851	HGNC:11724
C24852	HGNC:11744
C24853	HGNC:11751
C24854	HGNC:11752
C24855	HGNC:11765
C24856	HGNC:11766
C24857	HGNC:11768
C24858	HGNC:11771
C24859	HGNC:11772
C24860	HGNC:11774
C24861	HGNC:11809
C24862	HGNC:11847
C24863	HGNC:11848
C24864	HGNC:11849
C24865	HGNC:11850
C24866	HGNC:11851
C24867	HGNC:16711
C24868	HGNC:15631
C24869	HGNC:15632
C24871	HGNC:11876
C24872	HGNC:11909
C24873	HGNC:11921
C24874	HGNC:11926
C24875	HGNC:11940
C24876	HGNC:16476
C24877	HGNC:12005
C24878	HGNC:12006
C24879	HGNC:14323
C24880	HGNC:12347
C24881	HGNC:12373
C24882	HGNC:30719
C24883	HGNC:30743
C24884	HGNC:12381
C24885	HGNC:12394
C24886	HGNC:12401
C24887	HGNC:16647
C24888	HGNC:12446
C24889	HGNC:12449
C24890	HGNC:12475
C24891	HGNC:12566
C24892	HGNC:12629
C24893	HGNC:12631
C24894	HGNC:12659
C25785	HGNC:6407
C25786	HGNC:7989
C25908	HGNC:5297
C25955	HGNC:17904
C25956	HGNC:17098
C26139	HGNC:11365
C26299	HGNC:6067
C26301	HGNC:6113
C26302	HGNC:17967
C26306	HGNC:6118
C26337	HGNC:9644
C26350	HGNC:1579
C26372	HGNC:4910
C26373	HGNC:700
C26374	HGNC:16876
C26418	HGNC:12155
C26419	HGNC:12027
C26420	HGNC:12252
C26421	HGNC:12271
C26422	HGNC:5477
C26423	HGNC:5853
C26425	HGNC:5715
C26430	HGNC:7797
C26491	HGNC:9948
C26492	HGNC:9949
C26493	HGNC:9950
C26495	HGNC:4852
C26496	HGNC:4853
C26497	HGNC:4854
C26498	HGNC:14063
C26500	HGNC:14064
C26501	HGNC:2594
C26504	HGNC:11217
C26506	HGNC:3401
C26507	HGNC:125
C26508	HGNC:7176
C26510	HGNC:7173
C26512	HGNC:2621
C26513	HGNC:2620
C26514	HGNC:7166
C26517	HGNC:2625
C26519	HGNC:2596
C26527	HGNC:5211
C26529	HGNC:4057
C26530	HGNC:12015
C26535	HGNC:12858
C26536	HGNC:11491
C26537	HGNC:2867
C26538	HGNC:2861
C26539	HGNC:1057
C26542	HGNC:3012
C26544	HGNC:193
C26546	HGNC:9051
C26550	HGNC:7999
C26554	HGNC:1499
C26556	HGNC:2983
C26558	HGNC:9369
C26564	HGNC:3594
C26566	HGNC:1503
C26567	HGNC:7858
C26568	HGNC:2348
C26569	HGNC:3373
C26571	HGNC:4821
C26573	HGNC:8638
C26574	HGNC:1504
C26575	HGNC:5275
C26578	HGNC:3687
C26581	HGNC:9052
C26582	HGNC:3590
C26584	HGNC:6363
C26585	HGNC:6364
C26586	HGNC:11344
C26588	HGNC:9491
C26589	HGNC:9495
C26590	HGNC:4458
C26591	HGNC:11986
C26592	HGNC:11989
C26593	HGNC:11990
C26594	HGNC:11992
C26596	HGNC:9604
C26598	HGNC:9605
C26600	HGNC:8861
C26607	HGNC:3797
C26609	HGNC:784
C26611	HGNC:9240
C26616	HGNC:10452
C26619	HGNC:483
C26623	HGNC:1509
C26630	HGNC:9208
C26635	HGNC:14211
C28400	HGNC:1500
C28405	HGNC:2527
C28406	HGNC:2529
C28424	HGNC:1511
C28429	HGNC:1505
C28433	HGNC:1506
C28435	HGNC:1507
C28438	HGNC:1508
C28442	HGNC:3415
C28451	HGNC:2432
C28461	HGNC:2537
C28463	HGNC:2535
C28465	HGNC:4232
C28469	HGNC:3544
C28470	HGNC:3546
C28481	HGNC:3551
C28483	HGNC:12726
C28519	HGNC:3821
C28523	HGNC:348
C28525	HGNC:463
C28529	HGNC:6152
C28530	HGNC:1774
C28531	HGNC:913
C28532	HGNC:1836
C28534	HGNC:1033
C28537	HGNC:620
C28539	HGNC:644
C28541	HGNC:9071
C28542	HGNC:1121
C28543	HGNC:11743
C28559	HGNC:1722
C28567	HGNC:2505
C28569	HGNC:7545
C28570	HGNC:1535
C28571	HGNC:7978
C28572	HGNC:11005
C28573	HGNC:3349
C28574	HGNC:3778
C28575	HGNC:4170
C28577	HGNC:3176
C28582	HGNC:4739
C28585	HGNC:4931
C28587	HGNC:5361
C28588	HGNC:5469
C28589	HGNC:5471
C28592	HGNC:5991
C28593	HGNC:5992
C28595	HGNC:6011
C28596	HGNC:6014
C28598	HGNC:6023
C28599	HGNC:6029
C28600	HGNC:5962
C28601	HGNC:5966
C28603	HGNC:5438
C28604	HGNC:5977
C28605	HGNC:5980
C28607	HGNC:6547
C28608	HGNC:5981
C28609	HGNC:5986
C28610	HGNC:6372
C28612	HGNC:5990
C28626	HGNC:6761
C28628	HGNC:8729
C28629	HGNC:7124
C28632	HGNC:9701
C28633	HGNC:7673
C28635	HGNC:12930
C28636	HGNC:7107
C28638	HGNC:11331
C28639	HGNC:11334
C28640	HGNC:7672
C28643	HGNC:7821
C28646	HGNC:9955
C28649	HGNC:9212
C28651	HGNC:9213
C28652	HGNC:12030
C28653	HGNC:12032
C28655	HGNC:9066
C28656	HGNC:8910
C28657	HGNC:9446
C28661	HGNC:11785
C28663	HGNC:11786
C28667	HGNC:11367
C28675	HGNC:11820
C28679	HGNC:11821
C28680	HGNC:11822
C29948	HGNC:145
C29949	HGNC:2197
C29950	HGNC:2198
C29951	HGNC:2869
C29952	HGNC:3293
C29953	HGNC:4940
C29954	HGNC:5034
C29955	HGNC:6637
C29956	HGNC:7408
C29957	HGNC:7569
C29958	HGNC:7590
C29959	HGNC:7980
C29960	HGNC:11162
C30154	HGNC:4261
C30156	HGNC:186
C37275	HGNC:5432
C37277	HGNC:5433
C37280	HGNC:5439
C37287	HGNC:5440
C37291	HGNC:12669
C37293	HGNC:12672
C37295	HGNC:12674
C37298	HGNC:10990
C37300	HGNC:10991
C37302	HGNC:10992
C38177	HGNC:626
C38178	HGNC:9201
C38179	HGNC:4187
C38184	HGNC:427
C38185	HGNC:333
C38188	HGNC:6383
C38189	HGNC:1437
C38190	HGNC:2355
C38191	HGNC:1663
C38195	HGNC:6436
C38314	HGNC:9174
C38315	HGNC:3788
C38316	HGNC:4390
C38317	HGNC:4392
C38318	HGNC:4605
C38319	HGNC:4702
C38320	HGNC:4265
C38349	HGNC:3467
C38363	HGNC:3468
C38365	HGNC:11993
C38367	HGNC:12593
C38369	HGNC:12594
C38371	HGNC:4384
C38381	HGNC:4387
C38394	HGNC:7798
C38396	HGNC:7799
C38399	HGNC:7784
C38401	HGNC:7785
C38403	HGNC:7786
C38405	HGNC:7788
C38409	HGNC:9380
C38411	HGNC:9381
C38413	HGNC:9382
C38415	HGNC:10477
C38417	HGNC:10478
C38419	HGNC:10479
C38421	HGNC:4684
C38424	HGNC:4685
C38427	HGNC:4686
C38429	HGNC:4687
C38431	HGNC:12463
